48440.61,16529.27,10534.06,12067.09,10921.81,13000.06,13453.55,12660.28,25591.81
15371.86,10883.75,9798.77,9582.11,30485.92,30570.05,10883.33,11008.93,14606.68
20234.60,13201.56,11174.52,13370.38,18925.92,22549.57,13027.70,9265.40,14003.19
17853.63,11615.68,7046.97,9032.38,13438.96,16131.64,9335.09,9238.94,11235.02
17823.72,15001.58,12471.63,12743.32,12852.02,14572.10,13205.13,12048.94,10191.48
18611.97,15997.06,10458.36,11636.22,24843.67,24662.79,14659.58,13431.30,13941.32
29396.87,15345.46,10653.17,8986.16,13353.61,14579.92,12067.85,12945.74,12726.12
21121.55,16477.39,16633.30,18924.24,21989.58,20856.19,19118.41,22920.59,19744.05
29077.74,12429.31,11521.58,12816.45,15752.23,21000.37,15564.84,15895.90,19797.48
20304.80,13035.00,11132.00,13396.22,26027.19,25863.24,14324.16,13897.64,17196.48
31645.79,12771.12,5686.67,7595.63,8287.78,9073.29,9512.47,8662.84,11479.98
24927.42,11033.98,7933.29,9968.94,18954.43,18695.03,12362.81,10768.91,18580.24
22956.46,13627.50,13557.02,11362.26,15216.47,14200.84,8320.22,14309.27,24001.16
19469.63,13109.49,12510.86,15188.48,14542.11,13173.11,14295.11,15420.03,24788.48
45394.20,22722.47,13596.32,10866.80,10575.14,12205.41,12527.30,13382.43,16575.82
41176.73,13669.84,8833.67,12008.60,22650.97,26163.03,13135.21,10841.38,15974.82
16984.17,12383.91,10370.02,11800.91,19973.01,17320.90,11169.29,10873.72,15062.40
20731.80,12265.60,9408.43,10926.63,12343.42,17543.48,10956.37,14473.49,21241.97
30844.02,22148.42,13090.74,12294.74,14015.77,12657.61,11151.62,11197.44,14024.86
19297.47,16138.81,11270.51,8587.88,9808.45,12102.63,9329.93,12264.49,15251.75
43113.58,15498.90,12830.71,10359.04,20837.69,20071.92,12299.11,10662.41,14835.53
14847.97,12358.45,11076.36,9150.65,11499.38,12064.40,8813.40,11659.03,13714.91
31445.66,14455.29,11797.82,12264.24,14877.29,15530.28,12441.08,11708.93,24019.01
22305.94,19845.49,11882.12,11337.92,25512.86,22281.98,12242.16,11378.25,20711.24
13670.98,14231.96,10665.96,13532.96,28848.35,22207.67,12980.80,11789.95,18923.18
26077.64,12888.98,12659.57,10735.02,26178.49,26303.62,10498.31,14256.16,16861.31
16565.35,11671.65,9561.56,10162.64,23479.63,23014.08,9923.72,12079.16,13083.36
10352.34,7983.41,12327.18,11516.11,12511.65,12823.32,7971.84,7076.92,9034.43
18038.68,11492.14,10244.16,11206.31,14679.31,15464.29,12293.48,10619.93,13611.45
16254.00,9327.56,16708.89,13426.27,30439.21,30451.35,11212.41,10313.35,8848.39
24381.89,18886.41,15430.56,11943.56,10944.87,8386.25,8919.14,13272.14,22988.84
38283.29,21495.83,14178.19,12545.96,18866.52,20692.90,16405.05,16612.11,19051.04
13594.20,14774.73,13928.72,10533.35,16053.37,16524.67,10401.98,14064.08,14854.38
12191.50,12173.70,14142.46,13169.93,12883.01,12933.11,13929.93,14426.74,10113.61
20061.84,12748.95,7333.33,7380.39,13584.95,14150.48,7223.22,8205.31,10784.86
15928.96,12607.29,10591.24,12984.53,16245.29,13122.84,13402.05,11836.20,11876.19
20030.08,16038.80,14905.45,10525.89,18100.46,19484.25,18964.13,19207.02,17280.12
18265.48,11341.80,9184.22,7837.46,10093.38,9403.37,8683.57,8335.82,11453.78
18665.47,11066.34,9408.16,9441.20,15230.16,12397.70,5249.50,6397.14,11781.83
22887.51,24032.37,20719.67,13157.45,22341.27,20383.13,12182.07,13904.74,19865.84
22873.76,16436.37,12002.26,14678.00,18897.92,20358.58,14646.12,11811.56,16662.13
25460.17,17159.66,16656.75,13460.72,14674.92,15058.13,10979.16,12313.16,16435.59
24182.98,18765.30,12970.53,9648.70,12867.24,10498.93,7686.92,12595.48,18099.83
8759.59,8466.34,12283.40,13126.26,13229.67,10990.95,10235.13,9683.33,7804.35
25451.57,14437.94,10165.00,10483.28,11863.64,11174.65,12285.67,10931.98,14201.78
17527.61,10623.50,9679.49,10083.21,11189.52,11733.05,9543.30,9921.68,11976.51
34190.91,16660.21,8188.90,8381.36,20083.09,17101.49,8076.61,9183.92,14164.26
16503.78,10251.95,7706.36,7924.88,13595.17,14727.96,9989.10,13860.19,16085.63
25084.26,18226.02,19195.37,14309.14,33263.26,32960.57,17620.94,15098.37,18271.67
23192.78,12160.40,10298.23,11285.40,29337.76,28477.00,11147.43,9479.27,11187.24
17557.47,20006.98,20529.83,20778.12,31900.30,33196.50,21635.65,21497.81,17009.16
45427.14,21310.97,17081.09,13826.81,12975.35,12984.38,13224.61,9551.78,25333.07
16786.34,12597.05,7992.24,8872.86,20807.53,21568.36,10638.77,11184.16,10306.23
22210.68,16705.75,12220.78,10544.72,16240.46,20411.18,12804.83,13280.14,16631.23
58802.14,13775.20,10839.12,7508.17,7034.40,8357.95,7582.33,10493.20,14475.86
12816.79,10409.35,8559.94,8175.44,8805.51,8083.77,8494.65,11300.63,11070.65
17913.13,15601.96,15284.77,14070.66,19373.64,21268.26,14080.94,12805.49,13167.74
25069.35,18612.98,10317.11,8835.37,9769.59,6961.63,7778.38,12470.01,15478.61
14863.83,10592.22,12444.79,11526.23,10502.70,11915.26,12479.78,12284.71,14270.80
24997.19,11578.42,8437.72,8779.19,18522.84,17604.75,10700.56,13339.56,12956.16
19202.62,20161.15,19918.72,16501.14,28784.16,27203.89,17087.40,12371.43,13826.85
7936.62,7155.12,9584.93,9526.46,14621.98,15822.98,7773.98,5626.18,6097.48
15268.08,11518.22,12402.09,9849.51,11240.43,11891.49,9818.52,11029.47,12260.41
18274.31,8845.68,11175.46,7470.13,10731.20,11447.19,10290.89,8289.91,9335.36
19215.87,14932.00,13323.72,11942.29,13229.33,18434.01,21823.04,20456.80,17097.97
22229.56,16296.81,11310.78,6865.48,6816.88,7761.64,7109.65,8879.21,13476.81
21373.27,15938.12,16919.74,16761.76,19000.44,18121.95,11541.97,22238.39,19823.82
29590.28,20547.87,19953.97,16416.73,21776.72,19554.11,12316.73,17619.31,21204.70
20058.88,17037.35,16939.28,17741.38,15499.86,14082.20,11760.76,11902.40,15001.44
17975.77,18239.98,13901.02,10994.87,17587.00,19154.35,12910.23,14343.22,14927.32
37305.47,30711.05,19645.76,17752.00,23022.32,22383.56,16116.47,18707.33,25953.37
34456.29,22721.89,14549.32,12524.57,12128.52,12194.37,12230.27,12258.41,23280.74
30186.80,14202.74,9709.53,10656.99,15101.11,14513.78,9503.83,11477.19,14430.48
34299.15,12204.10,12843.67,9038.27,11979.35,11782.01,11290.23,10104.78,19262.69
14647.71,12985.76,10098.17,9860.68,27512.58,26745.63,11909.29,10392.02,11875.46
14637.48,12839.70,15637.30,12012.31,30715.58,27466.25,10027.89,15570.23,14331.16
31012.84,19547.10,15140.31,14182.58,24899.98,24056.75,14308.18,16283.25,20622.63
22348.45,12006.10,8633.84,8147.33,7949.25,7116.20,8069.13,10575.31,12039.56
36809.32,13261.88,6980.71,6583.35,8125.29,7836.96,6738.92,7630.11,18700.73
25818.04,12832.74,14643.72,11226.62,9203.50,8977.73,8817.61,11711.63,19517.97
26240.77,18942.40,12692.31,10935.45,12908.46,12536.82,10081.78,14278.09,20310.57
56125.77,20408.64,16563.32,12051.68,9061.06,9755.95,10742.17,15396.37,16685.04
37865.95,22459.21,15258.33,14129.33,18460.85,18547.85,17347.68,20778.53,18067.63
16685.62,15186.10,16396.42,15280.71,13556.19,11594.53,10974.44,13912.54,14379.83
44860.12,16012.21,10784.21,9687.89,10839.46,14770.81,12945.46,13902.30,14013.18
51559.79,18351.04,10707.42,10234.08,22187.05,22680.44,7812.18,12493.21,17732.42
28141.90,12640.60,8452.26,8221.05,14353.39,13651.04,7566.89,8494.26,10616.71
17445.61,12881.36,7959.10,9419.05,16997.16,14856.84,6781.43,5465.02,9133.12
52617.39,14979.72,13223.62,15733.35,25207.67,26346.50,25464.11,13619.16,15673.21
18080.04,14566.05,8279.28,9847.61,21142.65,19905.35,8871.07,9121.58,7726.73
18669.22,9272.99,4182.49,3914.36,5213.74,7267.25,4485.77,4574.96,6995.07
14980.54,13477.47,9332.65,10421.18,10114.63,11257.53,9802.32,9667.27,11886.70
24151.65,20980.58,22689.15,21391.31,20571.05,19897.14,20382.98,25185.40,17616.07
12465.05,11166.99,8590.48,6654.54,18569.55,17047.50,7150.65,7545.53,9894.14
18695.78,19610.41,17284.94,14734.39,25451.68,23900.57,15910.24,14956.44,15446.13
21272.99,12750.96,10148.36,10332.41,17252.41,19404.33,11935.53,10298.07,15334.92
15561.92,13141.62,10481.98,10636.97,10261.91,11959.23,11603.41,9383.99,13752.56
16930.24,12626.94,12230.74,10561.93,14774.30,14736.69,12583.84,12949.39,13913.69
17397.82,12972.67,11403.63,13642.33,15239.92,12256.35,7144.17,8108.19,10056.04
57434.80,23948.88,15128.51,8865.55,10667.18,10840.37,12176.68,12992.40,21984.65
21080.00,11528.21,9242.46,8407.59,19690.77,24407.75,11965.64,10595.34,14590.53
15364.45,13197.07,13560.95,10746.83,9595.87,8737.19,8761.66,10932.81,12570.58
41715.53,19887.96,10362.24,13384.80,10410.33,10940.37,10416.99,9717.46,10791.67
49438.50,15756.14,12428.68,8725.82,14453.87,15550.32,8626.93,10802.40,23343.52
25781.62,19157.61,19765.68,16236.79,14262.82,14088.16,13517.76,18401.66,21482.09
20179.55,15986.08,16497.22,14350.56,14711.41,14614.47,16461.54,14730.68,12778.30
33782.72,15488.41,16629.91,13763.03,13839.94,13469.29,12099.46,11466.27,12706.51
36957.88,17816.09,14275.21,16262.99,21416.18,18182.52,14398.12,14041.46,14397.50
33353.58,21114.54,13465.37,12339.98,16022.52,16868.14,9942.46,10420.85,15893.57
11352.86,10035.56,10252.59,10370.41,14208.49,14009.92,10996.29,6805.14,8579.45
44970.96,20562.91,13017.80,14421.78,14918.95,13625.82,22490.18,17258.55,17615.42
23771.68,15657.00,15916.57,16636.58,38252.23,42233.36,15019.49,15668.22,20035.92
30761.07,22680.76,18149.05,17054.31,13720.83,11814.31,11523.61,19170.61,23791.29
15213.46,14097.00,12699.50,8731.73,24159.56,24924.63,7909.85,8818.20,13088.59
16866.81,12832.26,13994.95,12119.60,12877.61,15237.47,16755.77,14621.32,10407.12
24526.26,16225.24,15117.41,12581.12,33178.19,31257.25,9829.93,15325.71,16069.66
15216.22,11536.09,15880.03,6780.89,9387.27,12437.25,11631.21,9139.21,10552.95
25143.92,20057.95,15358.80,12033.83,10106.72,12469.11,13050.93,16831.79,19431.11
47007.56,20703.77,19919.52,12674.36,9358.78,11855.20,14038.08,17598.91,17979.78
41927.32,17064.30,13534.23,8483.81,9963.77,10977.19,9416.43,15083.89,14451.75
22755.14,11815.25,9590.40,9464.36,19588.90,19068.08,11531.83,10612.78,12479.07
24600.31,18819.20,11512.07,16527.83,20364.60,21315.59,14491.45,17485.45,15946.17
34484.22,17065.90,9224.30,8466.37,13147.53,16145.57,9268.58,6246.27,12448.09
14659.28,8835.36,10471.94,10593.15,19666.02,18686.27,8244.24,10816.16,12120.96
17916.64,16710.10,16918.75,13699.31,23184.55,21320.77,13910.43,16191.43,12372.01
9851.16,9768.52,10567.16,10562.63,16069.66,15202.98,7549.91,8802.00,8642.09
20637.82,12172.70,11118.34,14274.31,22638.85,23644.99,15957.74,11881.76,10164.54
22431.89,15238.36,11615.03,15355.47,25186.54,31274.34,14814.52,9486.89,14041.82
22953.21,16133.91,12370.10,18017.28,28156.39,34100.63,18063.60,9990.60,14699.71
15256.20,11256.53,9136.64,7810.38,16025.65,13071.48,6982.93,8083.76,11275.12
13845.42,9756.53,10134.01,11044.76,11686.45,8402.68,8394.54,8824.07,11243.41
23364.60,18908.55,13116.41,12859.06,15849.30,13162.36,9494.87,11605.42,13204.16
20565.81,18796.91,15159.23,12426.46,15981.17,15249.10,11437.31,17677.15,24011.22
33190.67,13680.57,11731.13,12831.57,7397.01,6756.91,11265.69,15000.39,18095.49
24693.53,10772.45,6138.91,4660.26,6746.02,11019.51,10120.35,9173.30,14870.93
17424.76,9679.33,9554.50,9604.56,13186.47,13120.29,8459.11,10749.86,10026.12
14899.95,9142.78,8966.65,9187.32,11512.68,9798.04,5082.92,12549.76,9556.30
39560.04,16178.71,8306.59,6344.60,9755.83,9572.64,5377.51,7696.06,19396.26
19271.94,9775.59,9640.92,14813.05,18821.53,20864.41,11532.47,9918.75,10225.73
16989.31,12638.90,13102.19,15191.44,37644.34,37566.53,14823.59,11962.02,14222.46
29726.76,13493.22,13448.16,11214.03,24435.71,22951.52,11281.10,14082.68,25337.21
20943.93,12062.29,10459.12,10594.41,14205.79,14832.76,10338.17,10001.49,14386.97
13601.19,11713.50,10740.91,12906.84,15844.96,15763.54,8563.62,7919.80,8289.10
34674.14,23267.39,17073.96,9195.55,15619.89,16244.53,13230.89,18391.77,22848.59
15052.59,8987.60,13251.14,14119.65,21509.25,17173.98,13449.69,8358.16,9999.84
17279.85,12438.41,11943.49,14247.78,9657.82,11130.95,12950.40,12126.42,15169.69
21177.39,17473.00,15421.00,10928.01,10888.68,11806.03,8063.68,12117.12,16787.35
26478.87,12951.32,11930.61,13627.88,20572.56,20911.95,10620.72,10309.43,14773.80
25074.85,14460.48,12427.85,8690.85,21833.12,22870.24,10518.64,10815.08,14464.58
30879.65,15526.47,9609.69,8836.06,10559.66,9558.05,10761.28,10262.34,16862.72
14607.70,14827.57,8547.96,7092.41,10248.05,11460.48,14605.29,16607.83,16384.21
10506.95,9364.91,9168.29,9037.35,19474.86,19947.14,6437.57,12895.39,11920.42
27701.24,17164.27,17668.01,15858.32,13492.49,12268.60,15258.17,16056.68,18871.02
14864.45,13546.37,10143.51,12372.96,18075.86,17336.56,13492.99,11483.99,16107.07
37145.73,17718.89,13727.19,10356.53,19631.38,19374.90,9091.57,11066.58,12149.13
7863.52,7522.28,10766.91,14839.66,20858.08,17608.90,9893.37,7713.56,7659.85
13885.21,10652.71,12684.00,9186.87,21513.88,21460.13,10230.89,7928.96,8830.36
24526.46,8388.37,10410.96,15016.54,21496.94,17585.52,9075.99,10718.97,8080.75
17322.51,15426.48,11938.37,9575.82,15459.00,15788.21,14988.93,12876.83,11197.01
32248.11,19555.93,16981.19,12941.95,19639.46,22540.75,22017.48,18854.30,18098.58
33531.01,12656.86,9265.66,12506.89,21435.68,20740.92,10268.30,6570.59,7758.24
18756.17,17952.65,15813.58,14843.94,20257.27,20484.81,17967.29,12782.16,11681.98
24084.82,18711.20,14192.49,13537.64,16361.66,18884.59,15310.53,16169.35,13923.66
31381.00,14848.89,9051.71,10208.56,29584.76,31503.16,11103.81,8482.07,13567.79
46807.41,14350.60,12426.39,13908.44,19399.22,20607.21,16660.12,17113.37,18564.62
27870.18,16335.45,12533.13,17340.15,27995.51,25437.02,19920.08,17967.34,17938.19
19471.07,12798.78,7388.69,14063.44,11821.13,10492.56,11642.21,10640.52,10978.01
13553.04,11737.13,7914.54,12080.41,12732.95,10770.12,6567.75,10707.52,12159.48
15266.12,13513.45,16484.52,13935.23,8644.55,8353.24,10891.08,15359.76,13758.30
43607.85,18878.48,9708.79,9906.76,23421.06,19381.52,9702.43,10142.12,19972.32
23838.82,15390.60,7653.54,7973.58,9716.55,8060.36,5647.04,5563.21,14120.81
15161.64,12452.58,9331.95,9772.07,17463.07,17195.42,8895.25,8117.40,12815.27
51161.27,20517.90,15818.88,13497.23,14210.73,13578.71,11553.86,13547.05,23265.18
20447.63,9243.40,6479.79,8587.35,10381.03,8855.78,7516.19,7783.64,7238.58
34183.03,8996.78,7236.53,10265.96,27124.11,27645.33,10917.11,10089.21,11955.90
26883.59,23333.97,19664.50,15225.30,16933.84,19820.88,22119.12,21598.77,19489.20
24376.53,16561.30,18306.83,17812.21,19938.12,18385.42,19886.40,23048.73,16610.70
21281.99,17642.23,16717.53,16682.97,27300.79,36144.53,21290.21,17676.13,16960.62
19867.66,15132.14,11430.31,12881.44,23257.03,23306.38,11928.58,11269.11,16838.78
19499.83,14741.35,8046.62,6474.91,8928.98,9010.24,6624.26,5198.45,13989.98
27434.15,20455.88,12028.94,6692.47,8016.87,10317.61,8917.22,9170.39,13382.52
16979.57,10515.46,11482.43,11509.06,20885.14,21739.59,10972.56,10224.27,14314.09
27332.19,19440.25,19112.68,19428.75,16552.88,16543.61,14590.18,16793.43,20899.04
19261.06,13493.85,13130.19,11809.15,22715.16,22835.20,12130.51,14714.91,13020.06
7751.07,7012.18,6339.82,8441.65,18907.71,16109.87,6735.01,5044.34,7338.64
11995.30,10193.52,10499.98,14933.51,33921.68,33549.15,13513.77,10847.25,10591.44
23284.19,12374.45,10493.35,9783.14,13003.31,17398.11,13728.99,12202.65,15682.97
13089.54,10038.01,9270.48,9911.74,26758.26,29055.96,8127.29,7859.77,10324.28
21331.41,8112.42,7838.14,9084.39,18342.26,18470.97,10411.86,12460.82,16336.09
58297.67,32143.18,12858.78,10791.54,16631.77,14906.60,12739.49,11418.64,24256.46
23679.78,18668.94,19520.89,11505.64,13277.03,14828.11,13293.27,16236.59,21156.24
17027.68,12588.67,14071.77,11443.59,15560.40,14412.74,9829.81,12687.24,12553.68
16713.45,10332.34,7286.03,9807.98,16201.10,15619.43,8251.44,8791.24,11337.53
10057.12,7489.26,5918.27,5579.20,15590.10,17272.63,8021.27,7908.60,7846.40
38762.35,26901.00,18316.67,14568.76,14678.61,15394.88,15708.81,16318.50,19756.53
21000.09,16444.48,9239.64,11072.26,19728.23,17479.15,10154.79,13994.31,14786.38
15549.96,16893.87,17190.63,8261.71,17632.81,19297.92,12557.06,16830.45,11830.46
29812.42,12720.33,17147.12,10896.86,13782.27,12171.68,9393.00,12126.01,10994.70
19315.78,15709.38,16296.44,19040.16,18398.82,14158.95,12884.17,12429.37,17118.62
45703.28,14610.19,12516.63,10909.82,13438.10,12283.96,11568.21,16503.83,15992.66
55265.13,19132.19,17781.22,12754.13,18788.89,19319.83,10650.50,15570.71,17352.78
20069.66,15841.34,12819.72,10441.47,12676.98,11154.91,12406.95,11649.92,16360.28
29101.08,19598.52,12056.18,10756.76,14573.01,11176.54,13912.78,11295.48,14618.74
17274.31,12889.13,15724.26,14866.09,23219.11,22677.67,13745.99,15474.13,16702.77
18142.58,15751.93,14174.72,16917.80,22494.48,19924.89,10213.21,16123.11,17327.63
24893.84,10768.44,9879.58,10522.73,17770.86,20025.83,18482.83,12319.00,15242.47
101920.03,17319.27,9422.44,11938.96,12016.87,9557.47,11712.74,11698.40,15808.00
33466.24,20595.47,13405.37,15643.75,16444.20,15939.02,16218.46,16036.03,20738.66
31193.90,16878.44,9021.02,8018.32,7737.32,8181.29,8934.13,8448.82,13905.89
27702.19,10613.60,9343.39,12460.16,11281.85,12969.76,8475.26,7578.87,14615.62
21750.41,13611.26,10325.50,11000.96,19147.95,17621.92,10788.09,13175.98,20062.76
25799.86,18277.19,14456.86,14213.73,17034.11,13716.03,13418.55,11869.84,14169.77
17117.73,16585.51,14973.62,13243.78,16564.58,16856.44,16364.10,18462.92,14606.53
20355.06,15837.66,10096.69,12176.80,18057.17,17267.97,12391.82,12159.54,15548.97
19664.45,19242.20,20990.25,19208.45,16119.33,15218.33,18315.04,19625.58,17471.63
21730.11,13023.82,16331.74,10240.88,8909.25,8517.15,10967.98,14313.14,20666.73
25560.35,16646.44,15121.79,17114.13,15079.16,14280.94,15871.65,17618.79,20424.71
12938.84,9375.27,11512.60,9202.02,12725.91,12708.24,8272.54,5677.01,8041.45
23965.38,15449.84,17398.98,15460.36,14919.62,17166.25,14012.33,14625.68,18582.06
25099.87,22977.59,17916.80,18348.79,21731.41,20736.82,18985.14,17925.72,19111.28
25806.19,17342.04,16415.04,17369.16,21350.50,15855.59,9422.15,12440.47,19514.42
19451.33,10575.14,7413.37,9194.58,13114.87,13194.41,10031.76,8601.65,26831.21
28714.03,18648.66,14073.77,12736.69,13977.19,11324.52,14364.43,14076.37,21353.79
37009.97,23988.18,21311.14,20145.43,16669.11,13353.16,12478.29,21723.18,30688.70
27201.57,18199.53,12922.41,11479.39,9783.76,8004.66,8871.97,13244.10,18393.02
23359.52,18978.57,13086.19,8973.62,8038.61,7644.40,10374.85,9511.15,19721.36
22639.39,19578.07,21102.32,12383.17,12304.00,14427.96,16089.57,15597.64,20608.13
33039.70,15922.40,14441.16,15787.98,21942.24,21404.62,15282.77,13848.58,23052.27
30174.10,13214.56,8953.87,10650.45,19741.19,20580.66,12319.01,12641.09,23654.12
22868.76,17993.04,16841.72,16243.38,16783.40,20586.73,18408.48,20933.81,20768.41
23882.37,20444.47,17475.34,13154.31,20070.13,19771.59,14717.42,13852.17,15827.09
21650.55,17977.29,20817.38,19370.28,17136.40,19190.41,16213.88,21886.62,20627.98
17449.15,14874.81,9875.35,9800.74,10496.38,11531.51,11064.26,13003.80,12602.63
34503.60,17459.70,15556.60,15676.31,20504.78,16701.63,12321.01,12271.54,18165.45
24686.70,15442.65,11075.66,10008.89,16519.38,14725.77,7026.91,9637.81,15510.77
24164.61,17692.44,11485.19,10902.58,13099.02,11133.97,10906.71,11142.10,15670.99
20354.78,18761.46,14356.12,14134.01,12176.17,13980.54,13934.91,16935.86,18639.53
30456.90,18195.32,15209.49,15299.19,32167.29,28461.89,15350.38,14554.44,16371.38
15125.80,13579.38,11828.51,10786.21,16292.29,20020.35,13099.79,15250.73,13992.32
13198.15,10222.01,9280.91,9334.82,9780.31,8932.93,8941.47,7889.83,10434.05
23624.39,12969.54,8969.06,8329.31,14010.59,13476.82,8645.12,9146.48,10566.25
23961.33,15362.67,8932.03,6150.53,6023.67,6857.23,5914.30,7681.57,13683.07
43602.28,13081.96,11699.52,10467.77,9845.03,9623.02,10624.80,9630.28,11237.78
57962.94,12169.87,9609.45,7713.01,8177.81,6494.88,5491.07,7862.45,18682.32
8179.34,5563.85,6132.92,9499.35,15301.19,18013.81,14284.74,9210.65,7782.65
26409.14,12249.63,9221.40,6883.16,15935.04,13803.85,6976.15,6344.72,11711.57
18801.26,8610.79,8883.68,7243.17,6298.27,4773.89,4446.33,6614.85,10832.23
22315.74,12764.71,12010.44,10163.84,11754.50,12885.97,11784.91,9963.84,16927.15
26255.83,12208.45,10412.93,6945.93,15106.89,12329.66,8986.91,8632.34,9127.05
16581.38,14166.13,12719.43,11076.00,13129.57,14822.36,12088.10,15015.20,16340.18
27693.75,12107.77,6177.58,6422.56,15369.08,13781.69,9162.37,13085.05,10513.61
27893.16,12167.80,6815.81,4608.04,6279.38,5290.42,5908.13,7732.25,11635.10
19367.26,9559.81,12343.45,13820.88,13754.37,11634.85,11021.11,14049.64,14083.26
16007.85,9183.17,6403.81,6586.75,6632.79,5544.88,6123.55,6807.33,10215.38
18753.98,17067.83,17742.79,12546.92,17733.15,15812.81,13832.39,12484.03,16774.77
33151.73,12296.92,13873.92,13007.61,17666.66,16408.19,12860.29,8724.28,13563.28
24354.34,16070.85,17581.56,13025.36,16595.10,13617.03,6779.38,12109.65,18980.93
33362.16,19675.06,14163.87,10397.04,12383.51,14742.04,14753.49,15950.47,24983.39
13813.38,12042.04,12184.84,12472.72,22401.15,24501.56,11737.12,10004.25,10365.18
17175.70,12963.87,7351.67,6699.05,8681.36,7891.82,7450.03,9117.36,14490.16
54380.79,17350.82,14370.18,8695.94,17834.49,19955.92,10867.66,11081.14,19794.25
55523.30,16503.00,12339.95,8536.74,16403.81,16655.71,9401.15,12631.16,17493.37
20142.91,21263.20,21172.13,17311.09,29560.37,30625.19,13762.54,14839.15,19667.80
25812.77,22260.30,16588.26,17364.63,13650.17,16362.09,18523.29,15468.16,15346.61
19417.72,20598.89,21563.97,21549.64,35206.15,34381.93,19003.00,22472.04,18921.28
19714.54,16338.31,16301.10,14282.17,23680.14,22096.03,14462.77,21076.62,22377.30
12070.31,9199.63,15558.05,13315.24,12484.13,13631.87,12836.87,14104.43,12363.87
25714.09,23485.28,14230.66,12030.35,15896.45,14549.11,18168.94,18818.67,17142.35
20924.09,18522.47,19920.44,12896.67,13527.19,12322.95,10278.95,11312.07,13110.14
16881.10,12772.16,16414.02,14593.34,17219.79,16775.18,20180.35,18100.92,14504.91
21054.97,13022.10,13375.94,13745.82,20902.61,27260.99,18030.84,12532.25,10211.48
27245.40,16350.88,15172.89,17838.55,26936.60,22909.98,16417.55,17845.66,12570.81
8723.11,6310.02,9094.57,12171.56,25207.15,25474.07,10707.91,7784.92,6337.58
27111.10,19765.06,18606.24,16657.51,25165.48,28271.67,16989.53,15756.74,20885.88
24856.02,11751.23,6999.77,6963.74,9083.23,8680.01,8470.88,10628.00,16045.43
37163.51,14764.60,14267.51,12952.29,18403.05,18323.90,12482.19,17178.64,16786.47
11368.43,9236.16,7468.39,13130.50,10581.09,9120.54,7760.89,7988.77,9165.99
25594.02,18796.98,16245.78,15789.75,20399.10,21273.34,12440.61,15845.62,21001.84
